t_sec, t_nanosec, x, y, heading_real, heading_imag, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0, 0, 931.999, 235.043, 0.0204633, 0.999791, 0, 0, 0.0259462, 0, 0, 0
0, 0, 931.518, 234.62, 0.0139767, 0.999902, 1.91739, 0, -2.45006, 0.0635085, 0, 0
0, 0, 931.278, 234.166, 0.00649593, 0.999979, -0.739124, 0, 0.181403, 0.016152, 0, 0
0, 0, 931.376, 233.659, 0.0458836, -0.998947, -0.827305, 0, 0.973601, 0.27486, 0, 0
0, 0, 931.967, 233.487, 0.0834813, -0.996509, -4.27937, 0, -44.7784, 0.420686, 0, 0
0, 0, 932.697, 233.977, 0.138156, -0.990411, -3.81954, 0, -7.81255, 0.445785, 0, 0
0, 0, 933.227, 234.133, 0.157289, -0.987553, -3.71476, 0, -1.88096, 0.259647, 0, 0
0, 0, 933.857, 234.154, 0.176223, -0.98435, -3.01181, 0, 9.17585, 0.185329, 0, 0
0, 0, 933.784, 233.439, 0.175529, -0.984474, 4.10699, 0, 10.4962, -0.0374772, 0, 0
0, 0, 933.702, 232.775, 0.165227, -0.986256, 4.27604, 0, -5.81273, -0.133905, 0, 0
0, 0, 933.355, 232.204, 0.135623, -0.990761, 2.219, 0, 3.91557, -0.213574, 0, 0
0, 0, 932.805, 232.189, 0.114469, -0.993427, 3.50568, 0, 20.5826, -0.213829, 0, 0
0, 0, 932.369, 232.481, 0.0984403, -0.995143, 4.02813, 0, 27.5377, -0.210639, 0, 0
0, 0, 932.111, 232.939, 0.0863713, -0.996263, 4.85071, 0, 5.25375, -0.223449, 0, 0
0, 0, 931.926, 233.6, 0.0762491, -0.997089, 4.68053, 0, -3.81903, -0.137873, 0, 0
0, 0, 932.13, 234.221, 0.0718585, -0.997415, -4.65986, 0, -12.6343, -0.024243, 0, 0
0, 0, 932.791, 234.764, 0.0794424, -0.996839, -4.26866, 0, 1.73036, 0.0863828, 0, 0
0, 0, 932.286, 235.107, 0.109503, -0.993987, 3.3722, 0, 14.1381, 0.225795, 0, 0
0, 0, 931.763, 235.075, 0.0847867, -0.996399, 0.581593, 0, 7.16397, -0.0746531, 0, 0
0, 0, 931.254, 235.098, 0.0329949, -0.999456, 0.727085, 0, 11.8261, -0.171069, 0, 0
0, 0, 930.721, 235.169, 0.0211378, 0.999777, 1.08279, 0, 1.95283, -0.201512, 0, 0
0, 0, 930.128, 235.289, 0.0719545, 0.997408, 1.01786, 0, 5.30531, -0.174792, 0, 0
0, 0, 929.626, 235.388, 0.102165, 0.994767, 1.18458, 0, 1.58878, -0.122416, 0, 0
0, 0, 929.13, 235.518, 0.125104, 0.992144, 1.09226, 0, -5.38682, -0.0951941, 0, 0
0, 0, 928.614, 235.708, 0.139217, 0.990262, 1.16308, 0, -3.92614, -0.036185, 0, 0
0, 0, 928.121, 235.824, 0.145558, 0.98935, 1.06255, 0, 1.65088, -0.0228965, 0, 0
0, 0, 927.648, 235.992, 0.145085, 0.989419, 1.49696, 0, -1.20645, 0.0134105, 0, 0
0, 0, 927.114, 236.134, 0.136539, 0.990635, 1.42899, 0, 1.8687, 0.0630101, 0, 0
0, 0, 926.588, 236.21, 0.122517, 0.992466, 1.5162, 0, -2.78047, 0.0964082, 0, 0
0, 0, 926.049, 236.306, 0.104907, 0.994482, 1.73503, 0, -10.1672, 0.111018, 0, 0
0, 0, 925.5, 236.379, 0.0853398, 0.996352, 1.80159, 0, 3.74332, 0.130041, 0, 0
0, 0, 924.927, 236.443, 0.064949, 0.997889, 1.71607, 0, -0.189604, 0.129278, 0, 0
0, 0, 924.394, 236.462, 0.0471355, 0.998888, 2.02434, 0, -11.5842, 0.119061, 0, 0
0, 0, 923.845, 236.478, 0.0272025, 0.99963, 1.59811, 0, 2.19798, 0.112203, 0, 0
0, 0, 923.342, 236.447, 0.0116756, 0.999932, 1.99272, 0, 5.90928, 0.115927, 0, 0
0, 0, 922.792, 236.439, 0.00368616, -0.999993, 2.16103, 0, -13.0018, 0.113273, 0, 0
0, 0, 922.18, 236.434, 0.0205044, -0.99979, 2.29529, 0, 19.303, 0.119023, 0, 0
0, 0, 921.595, 236.388, 0.033653, -0.999434, 1.92406, 0, 1.37398, 0.0682618, 0, 0
0, 0, 921.033, 236.334, 0.0423932, -0.999101, 1.78298, 0, 8.68514, 0.0330285, 0, 0
0, 0, 920.511, 236.303, 0.047084, -0.998891, 1.56309, 0, 0.878072, 0.0163414, 0, 0
0, 0, 919.941, 236.253, 0.049011, -0.998798, 1.7287, 0, -5.814, 0.0106544, 0, 0
0, 0, 919.409, 236.228, 0.0497961, -0.998759, 1.82127, 0, 0.817775, 0, 0, 0
0, 0, 918.919, 236.123, 0.0512566, -0.998686, 1.80755, 0, -5.69858, 0, 0, 0
0, 0, 918.388, 236.108, 0.0504058, -0.998729, 1.82475, 0, 0.158408, 0, 0, 0
0, 0, 917.874, 236.029, 0.0517923, -0.998658, 1.94298, 0, -4.39829, 0.0112184, 0, 0
0, 0, 917.297, 235.94, 0.0550116, -0.998486, 2.01035, 0, 0.77953, 0.0227871, 0, 0
0, 0, 916.714, 235.878, 0.0587129, -0.998275, 2.15631, 0, -2.75165, 0.0259048, 0, 0
0, 0, 916.177, 235.785, 0.0616618, -0.998097, 2.00313, 0, 8.04695, 0.0180366, 0, 0
0, 0, 915.671, 235.725, 0.0628644, -0.998022, 1.99749, 0, -6.89354, 0.0197532, 0, 0
0, 0, 915.136, 235.668, 0.0634907, -0.997982, 1.82031, 0, -2.14659, 0, 0, 0
0, 0, 914.609, 235.6, 0.0649243, -0.99789, 2.30075, 0, 9.86315, 0.0115745, 0, 0
0, 0, 914.097, 235.511, 0.0660227, -0.997818, 1.99399, 0, 5.37081, 0, 0, 0
0, 0, 913.543, 235.467, 0.0662966, -0.9978, 1.68818, 0, -5.12825, 0, 0, 0
0, 0, 912.997, 235.379, 0.0677384, -0.997703, 1.7536, 0, -1.19345, 0.0127939, 0, 0
0, 0, 912.436, 235.339, 0.0695492, -0.997579, 1.92532, 0, -1.95299, 0.0117456, 0, 0
0, 0, 911.875, 235.252, 0.0720905, -0.997398, 1.81327, 0, -8.63657, 0.0159423, 0, 0
