t_sec, t_nanosec, x, y, heading_real, heading_imag, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0, 0, 966.305, 243.466, 0.194805, 0.980842, 1.48717, 0, 0.901581, 0.297682, 0, 0
0, 0, 965.728, 243.595, 0.143405, 0.989664, 1.81732, 0, 1.7809, 0.303391, 0, 0
0, 0, 965.129, 243.66, 0.0963048, 0.995352, 1.90202, 0, 7.43486, 0.262696, 0, 0
0, 0, 964.608, 243.715, 0.0610683, 0.998134, 1.67452, 0, -6.17151, 0.222585, 0, 0
0, 0, 964.068, 243.721, 0.0305253, 0.999534, 1.60732, 0, -3.32013, 0.168516, 0, 0
0, 0, 963.472, 243.722, 0.00683643, 0.999977, 2.11079, 0, 4.17082, 0.139551, 0, 0
0, 0, 962.913, 243.675, 0.0136656, -0.999907, 1.91449, 0, 2.28483, 0.142882, 0, 0
0, 0, 962.408, 243.656, 0.0262027, -0.999657, 2.17305, 0, -2.895, 0.0813236, 0, 0
0, 0, 961.88, 243.595, 0.0358461, -0.999357, 2.17829, 0, 2.86316, 0.0618616, 0, 0
0, 0, 961.379, 243.543, 0.0431834, -0.999067, 2.08084, 0, 5.4801, 0.0620557, 0, 0
0, 0, 960.823, 243.522, 0.0487991, -0.998809, 2.17961, 0, -0.469843, 0.0460336, 0, 0
0, 0, 960.271, 243.439, 0.0538532, -0.998549, 2.18748, 0, -4.14893, 0.0274117, 0, 0
0, 0, 959.731, 243.369, 0.058448, -0.99829, 2.36366, 0, 3.04885, 0.0419535, 0, 0
0, 0, 959.095, 243.296, 0.0607957, -0.99815, 2.75236, 0, 9.47123, 0.0125392, 0, 0
0, 0, 958.53, 243.181, 0.0633643, -0.99799, 2.25883, 0, 1.0124, 0.010907, 0, 0
0, 0, 958.031, 243.124, 0.0646445, -0.997908, 2.60689, 0, -1.38449, 0.015928, 0, 0
0, 0, 957.533, 243.057, 0.0661584, -0.997809, 2.55213, 0, -2.45059, 0.0208531, 0, 0
0, 0, 957.024, 242.997, 0.0666392, -0.997777, 2.74245, 0, -0.100032, 0, 0, 0
0, 0, 956.5, 242.907, 0.0674838, -0.99772, 2.66271, 0, 2.92847, 0, 0, 0
0, 0, 955.982, 242.856, 0.0683235, -0.997663, 2.48437, 0, -12.3911, 0, 0, 0
0, 0, 955.442, 242.786, 0.0690181, -0.997615, 2.83989, 0, 1.69451, 0, 0, 0
0, 0, 954.811, 242.681, 0.0699484, -0.997551, 2.70954, 0, 10.1, 0, 0, 0
0, 0, 954.259, 242.629, 0.0706222, -0.997503, 2.60354, 0, -6.64416, 0, 0, 0
0, 0, 953.739, 242.524, 0.0704461, -0.997516, 2.87077, 0, 16.7617, 0, 0, 0
0, 0, 953.167, 242.462, 0.0702457, -0.99753, 2.75104, 0, -5.16629, -0.0117525, 0, 0
0, 0, 952.63, 242.355, 0.0699366, -0.997551, 2.82119, 0, 1.09766, 0, 0, 0
0, 0, 952.08, 242.294, 0.0688838, -0.997625, 2.66743, 0, 9.57303, 0, 0, 0
0, 0, 951.528, 242.19, 0.0677208, -0.997704, 2.77683, 0, 5.44609, 0, 0, 0
0, 0, 951.016, 242.152, 0.0668948, -0.99776, 2.62722, 0, -0.653623, -0.0209069, 0, 0
