t_sec, t_nanosec, x, y, heading_real, heading_imag, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0,0,948.644,241.449,0.0319883,0.999488,1.52393,0,-1.45568,0.170028,0,0
0,0,948.099,241.428,0.00535457,0.999986,1.64442,0,-3.44017,0.148143,0,0
0,0,947.57,241.416,0.0125763,-0.999921,1.79857,0,-2.70813,0.110076,0,0
0,0,947.007,241.36,0.0293031,-0.999571,1.70333,0,3.28926,0.0877512,0,0
0,0,946.484,241.331,0.0393796,-0.999224,1.7164,0,0.0422775,0.059284,0,0
0,0,945.93,241.248,0.0469671,-0.998896,1.89276,0,0.880177,0.0566725,0,0
0,0,945.283,241.16,0.0531889,-0.998584,1.95476,0,0.802247,0.0268185,0,0
0,0,944.708,241.115,0.0555416,-0.998456,2.18791,0,3.45862,0.0111353,0,0
0,0,944.142,241.038,0.0586768,-0.998277,1.93124,0,-0.0980647,0.0239638,0,0
0,0,943.563,240.954,0.0628657,-0.998022,2.00134,0,0.951879,0.0297862,0,0
0,0,942.944,240.885,0.066931,-0.997758,2.16269,0,-2.1453,0.0255965,0,0
0,0,942.44,240.796,0.0703401,-0.997523,2.16631,0,-4.07535,0.0312883,0,0
0,0,941.94,240.73,0.0732329,-0.997315,2.07647,0,3.51492,0.0281283,0,0
0,0,941.373,240.64,0.0752578,-0.997164,2.39673,0,1.62434,0.0117926,0,0
0,0,940.863,240.555,0.0778931,-0.996962,2.07285,0,1.94234,0.0231069,0,0
0,0,940.195,240.468,0.0803052,-0.99677,2.42189,0,-0.257847,0.0141506,0,0
0,0,939.668,240.354,0.0824327,-0.996597,2.15091,0,1.57975,0.0114874,0,0
0,0,939.109,240.276,0.0807284,-0.996736,2.3693,0,2.25426,-0.0134547,0,0
0,0,938.569,240.197,0.0806217,-0.996745,2.23808,0,-0.361678,0,0,0
0,0,937.993,240.076,0.0796969,-0.996819,2.36762,0,-9.1997,0,0,0
0,0,937.466,239.998,0.0797057,-0.996818,2.05049,0,1.6917,0,0,0
0,0,936.787,239.912,0.0786735,-0.9969,2.17113,0,1.06391,0,0,0
0,0,936.248,239.819,0.076878,-0.997041,2.19837,0,0.278502,-0.0194953,0,0
0,0,935.684,239.753,0.0748643,-0.997194,2.26653,0,-3.25811,-0.0129458,0,0
0,0,935.156,239.65,0.0730675,-0.997327,1.99865,0,-5.04685,-0.0102231,0,0
0,0,934.596,239.581,0.0710273,-0.997474,2.2986,0,2.61945,-0.0186139,0,0
0,0,934.08,239.495,0.0710589,-0.997472,2.16194,0,-1.23622,0,0,0
0,0,933.44,239.403,0.0705131,-0.997511,2.11695,0,-1.56807,0,0,0
0,0,932.92,239.356,0.0695049,-0.997582,2.19899,0,1.2395,-0.0136707,0,0
0,0,932.298,239.245,0.069726,-0.997566,2.15337,0,1.41064,0,0,0
0,0,931.764,239.187,0.0684783,-0.997653,2.14363,0,0.532051,0,0,0
0,0,931.247,239.113,0.068754,-0.997634,2.06113,0,0.539242,0,0,0
0,0,930.731,239.046,0.0680143,-0.997684,2.06226,0,0.757139,0,0,0
0,0,930.125,238.956,0.0682645,-0.997667,2.09807,0,2.69452,0,0,0
0,0,929.499,238.867,0.0682246,-0.99767,1.97112,0,-0.11592,0,0,0
0,0,928.903,238.797,0.0681239,-0.997677,2.22496,0,0.877032,0,0,0
0,0,928.309,238.715,0.0698985,-0.997554,2.09735,0,8.46289,0.0107296,0,0
0,0,927.782,238.639,0.0744187,-0.997227,2.19171,0,-0.839263,0.0461384,0,0
0,0,927.279,238.532,0.082803,-0.996566,2.0438,0,-0.317344,0.0893032,0,0
0,0,926.763,238.415,0.0972177,-0.995263,2.32511,0,4.43724,0.131106,0,0
0,0,926.193,238.28,0.118044,-0.993008,2.06841,0,3.98874,0.148378,0,0
