t_sec, t_nanosec, x, y, heading_real, heading_imag, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0,0,697.646,15.0133,0.0134855,-0.999909,1.95636,0,0.818013,0,0,0
0,0,697.099,15.0099,0.0137058,-0.999906,1.71937,0,-0.273914,0,0,0
0,0,696.581,15.0014,0.0137622,-0.999905,2.09406,0,-0.0655811,0,0,0
0,0,696.016,14.9729,0.0142637,-0.999898,1.98206,0,8.07583,0,0,0
0,0,695.439,14.9808,0.014619,-0.999893,1.90398,0,0.031737,0,0,0
0,0,694.878,14.9607,0.0143517,-0.999897,2.0448,0,1.0238,0,0,0
0,0,694.307,14.9535,0.0143632,-0.999897,1.79492,0,-7.00909,0,0,0
0,0,693.723,14.922,0.0145322,-0.999894,2.1351,0,-0.784867,0,0,0
0,0,693.181,14.9116,0.0150424,-0.999887,1.74377,0,1.39666,0,0,0
0,0,692.666,14.9085,0.0151219,-0.999886,2.00503,0,-1.13582,0,0,0
0,0,692.138,14.8835,0.015556,-0.999879,1.75902,0,4.63856,0,0,0
0,0,691.437,14.8639,0.0164332,-0.999865,1.91208,0,-1.11516,0,0,0
0,0,690.746,14.8425,0.0174871,-0.999847,2.02763,0,0.786031,0.0104805,0,0
0,0,690.073,14.8064,0.017573,-0.999846,1.87141,0,2.1529,0.0100887,0,0
0,0,689.552,14.7995,0.0174935,-0.999847,1.98709,0,-7.38865,0,0,0
0,0,688.968,14.7835,0.0182562,-0.999833,2.09608,0,1.12123,0,0,0
0,0,688.342,14.7727,0.0184468,-0.99983,2.00883,0,-2.6584,0,0,0
0,0,687.828,14.7568,0.0197252,-0.999805,2.26367,0,-0.506872,0,0,0
0,0,687.143,14.7284,0.0201965,-0.999796,1.97389,0,1.10539,0,0,0
0,0,686.609,14.722,0.020715,-0.999785,2.14197,0,2.39649,0,0,0
0,0,686.008,14.6863,0.0217651,-0.999763,2.04544,0,3.56357,0,0,0
0,0,685.505,14.6726,0.0221031,-0.999756,2.02661,0,0.110906,0,0,0
0,0,684.913,14.6382,0.0218867,-0.99976,2.10304,0,1.99748,0,0,0
0,0,684.407,14.6262,0.022283,-0.999752,1.901,0,-1.81152,0,0,0
